Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
22,GMRS 22,462.725000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,,,,,
23,RPTR 15,462.550000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
24,RPTR 16,462.575000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
25,RPTR 17,462.600000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
26,RPTR 18,462.625000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
27,RPTR 19,462.650000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
28,RPTR 20,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
29,RPTR 21,462.700000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
30,RPTR 22,462.725000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"Generic Repeater w/ 141.3 ""traveler tone"" PL",,,,
31,MURS 1,151.820000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,S,1.0W,,,,,
32,MURS 2,151.880000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,S,1.0W,,,,,
33,MURS 3,151.940000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,S,1.0W,,,,,
34,MURS 4,154.570000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,,,,,
35,MURS 5,154.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,1.0W,,,,,
36,IN 15,467.550000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
37,IN 16,467.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
38,IN 17,467.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
39,IN 18,467.625000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
40,IN 19,467.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
41,IN 20,467.675000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
42,IN 21,467.700000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
43,IN 22,467.725000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,4.0W,"   ""reverse"" input frequency",,,,
169,1A POR,156.050000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
170,7A COM,156.350000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
171,08 COM,156.400000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
172,10 COM,156.500000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
173,15 EPR,156.750000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
174,17 STA,156.850000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
175,18A CO,156.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
176,19A CO,156.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
177,20 POR,161.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
178,20A PR,157.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
179,21A CG,157.050000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
180,23A CG,157.150000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
181,24 PUB,161.800000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
182,25 PUB,161.850000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
183,26 PUB,161.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
184,27 PUB,161.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
185,28 PUB,162.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
186,63A PR,156.175000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
187,65A PR,156.275000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
188,73 POR,156.675000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
189,77 SHI,156.875000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
190,79A CO,156.975000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
191,80A CO,157.025000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
192,81A EN,157.075000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
193,82A GO,157.125000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
194,83A CG,157.175000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
195,84 PUB,161.825000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
196,85 PUB,161.875000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
197,86 PUB,161.925000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
198,87 PUB,157.375000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
199,88 PUB,157.425000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
